loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,income,Credit_Score,co_applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
1,Male,0,type2,p1,1,0,1,246500,360.0,0,0,0,248000.0,0,pr,0,7680.0,550,1,1,1,99.39516129,North,0,0,40.0
1,Sex Not Available,1,type1,p3,1,0,0,196500,360.0,0,0,0,278000.0,0,pr,0,3180.0,637,0,4,1,70.68345324,south,0,0,37.0
1,Male,0,type1,p4,1,0,0,406500,360.0,0,0,0,608000.0,0,pr,0,9960.0,667,0,2,1,66.85855263,central,0,0,24.0
0,Joint,0,type1,p3,1,0,0,276500,360.0,0,0,0,348000.0,0,pr,0,3900.0,761,1,4,1,79.45402299,North,0,0,34.0
1,Female,0,type1,p1,1,0,0,306500,360.0,0,0,0,328000.0,0,pr,0,3240.0,590,0,2,0,93.44512195,North,0,0,45.0
1,Sex Not Available,0,type1,p3,1,0,0,296500,360.0,0,0,0,488000.0,0,pr,0,5220.0,720,0,2,1,60.75819672,south,0,0,45.0
1,Joint,1,type1,p3,1,0,0,466500,360.0,0,0,0,768000.0,0,pr,0,11880.0,764,1,3,1,60.7421875,central,0,0,21.0
1,Joint,0,type3,p4,1,0,0,536500,360.0,0,0,0,548000.0,0,pr,0,5760.0,525,1,2,0,97.90145985,North,0,0,39.0
1,Sex Not Available,0,type3,p3,1,0,0,286500,360.0,0,0,0,438000.0,0,pr,0,6420.0,894,1,5,1,65.4109589,south,0,0,32.0
1,Joint,0,type1,p3,0,0,0,206500,180.0,0,0,0,268000.0,0,pr,0,5340.0,882,1,6,1,77.05223881,North,0,0,48.0
1,Sex Not Available,0,type1,p1,1,0,0,176500,360.0,0,0,0,218000.0,0,sr,0,5460.0,659,1,4,1,80.96330275,south,0,0,36.0
1,Male,1,type1,p1,1,0,0,276500,360.0,0,0,0,318000.0,0,sr,0,5040.0,733,0,3,1,86.94968553,south,0,0,39.0
1,Female,0,type1,p4,1,0,0,126500,180.0,0,0,0,708000.0,0,pr,0,5400.0,565,0,4,1,17.86723164,south,0,1,23.0
1,Joint,1,type1,p4,1,0,0,446500,360.0,0,0,0,568000.0,0,pr,0,7260.0,881,1,3,0,78.60915493,south,0,0,36.0
1,Female,1,type1,p4,1,0,0,296500,360.0,0,0,0,428000.0,0,pr,0,7020.0,587,0,4,1,69.27570093,North,0,1,39.0
1,Male,0,type2,p4,1,0,1,216500,360.0,0,0,0,418000.0,0,pr,0,0.0,650,1,2,0,75.13586957,North,0,1,39.0
1,Female,0,type3,p3,1,0,0,96500,360.0,0,0,0,118000.0,0,pr,0,3000.0,807,0,4,1,81.77966102,central,0,1,20.0
1,Male,0,type1,p4,1,0,0,186500,180.0,0,0,0,408000.0,0,pr,0,4020.0,882,0,6,1,45.71078431,North,0,0,29.0
1,Joint,0,type1,p1,1,0,0,646500,360.0,0,0,0,678000.0,0,pr,0,13740.0,887,1,4,0,95.3539823,North,0,0,22.0
1,Male,0,type1,p3,1,0,0,256500,360.0,0,0,0,388000.0,0,pr,0,4320.0,761,0,3,1,66.10824742,central,0,0,44.0
1,Female,0,type1,p3,1,0,0,856500,360.0,0,0,0,1648000.0,0,ir,0,1920.0,860,0,3,0,51.97208738,south,0,0,27.0
1,Joint,0,type1,p4,1,0,0,656500,360.0,0,0,0,748000.0,0,pr,0,9780.0,725,1,4,0,87.76737968,North,0,0,38.0
1,Joint,0,type1,p1,1,0,0,136500,360.0,0,0,0,148000.0,0,pr,0,2160.0,639,1,5,0,92.22972973,North,0,0,44.0
1,Male,0,type1,p1,1,0,0,116500,360.0,0,0,0,128000.0,0,pr,0,2760.0,726,0,1,1,91.015625,North,0,1,37.0
1,Joint,0,type1,p4,1,0,0,406500,240.0,0,0,0,538000.0,0,pr,0,21060.0,714,1,4,1,75.55762082,North,0,0,14.0
1,Male,0,type1,p4,1,0,0,326500,240.0,0,0,0,588000.0,0,pr,0,8580.0,694,0,3,0,55.52721088,south,0,0,31.0
1,Sex Not Available,1,type1,p4,1,0,0,226500,360.0,0,0,0,308000.0,0,sr,0,4980.0,519,0,4,1,73.53896104,south,0,0,31.0
1,Male,0,type1,p4,1,0,0,246500,360.0,0,1,0,278000.0,0,pr,0,6000.0,838,0,2,1,88.66906475,North,0,0,38.0
1,Joint,1,type1,p1,1,0,0,486500,360.0,0,0,0,638000.0,0,pr,0,7080.0,714,1,2,0,76.2539185,south,0,0,41.0
1,Male,0,type2,p3,1,0,1,266500,360.0,1,0,0,328000.0,0,pr,0,4320.0,740,0,2,1,81.25,North,0,1,11.0
1,Sex Not Available,0,type1,p4,1,0,0,166500,360.0,0,0,0,258000.0,0,pr,0,2160.0,577,0,5,1,64.53488372,south,0,0,39.0
1,Female,0,type1,p3,1,0,0,306500,360.0,0,0,0,478000.0,0,pr,0,4140.0,812,0,4,1,64.12133891,south,0,0,42.0
1,Joint,0,type1,p3,1,0,0,386500,360.0,0,0,0,618000.0,0,pr,0,7560.0,883,1,2,0,62.54045307,south,0,0,37.0
1,Joint,0,type1,p3,0,0,0,306500,300.0,1,0,0,418000.0,0,pr,0,9120.0,569,1,1,1,75.13586957,North,0,1,39.0
1,Female,0,type1,p4,1,0,0,266500,180.0,0,0,0,688000.0,0,pr,0,9660.0,615,0,3,0,38.73546512,south,0,0,20.0
1,Sex Not Available,0,type2,p3,1,0,1,106500,360.0,0,1,0,128000.0,0,pr,0,5280.0,746,1,3,1,83.203125,south,0,0,22.0
1,Female,0,type1,p4,1,0,0,696500,360.0,1,0,0,418000.0,0,pr,0,10680.0,705,1,1,0,75.13586957,south,0,1,39.0
1,Joint,0,type1,p3,1,0,0,386500,360.0,1,0,0,538000.0,0,pr,0,7500.0,893,1,4,1,71.8401487,North,0,0,48.0
1,Sex Not Available,0,type2,p4,1,0,1,186500,240.0,0,0,0,228000.0,0,pr,0,5160.0,535,0,4,1,81.79824561,south,0,0,36.0
0,Female,0,type2,p1,1,0,1,56500,360.0,0,0,0,58000.0,0,pr,0,1620.0,609,0,2,1,97.4137931,North,0,0,43.0
1,Male,0,type1,p4,1,0,0,386500,300.0,0,0,0,808000.0,0,pr,0,5340.0,808,0,2,0,47.83415842,south,0,0,49.0
0,Male,0,type3,p3,1,0,0,406500,360.0,0,0,0,468000.0,0,pr,0,8820.0,661,0,4,1,86.85897436,North,0,0,48.0
1,Sex Not Available,0,type1,p1,1,0,0,536500,360.0,0,0,0,418000.0,0,pr,0,5580.0,641,1,2,1,75.13586957,south,0,1,39.0
1,Female,1,type1,p1,1,0,0,276500,360.0,0,0,0,348000.0,0,pr,0,7200.0,572,0,3,1,79.45402299,North,0,0,43.0
1,Sex Not Available,0,type1,p4,1,0,0,116500,240.0,0,0,0,228000.0,0,sr,0,12540.0,777,1,2,1,51.09649123,south,0,0,31.0
1,Male,0,type1,p2,1,0,0,116500,360.0,1,0,0,458000.0,0,pr,0,3660.0,600,0,4,1,25.43668122,south,0,1,12.0
1,Joint,0,type1,p4,1,0,0,416500,336.0,0,0,0,698000.0,0,pr,0,6900.0,671,1,2,0,59.67048711,North,0,0,30.0
1,Joint,0,type1,p4,1,0,0,156500,324.0,0,0,0,208000.0,0,pr,0,2220.0,582,1,5,1,75.24038462,North,0,0,41.0
1,Male,0,type1,p4,1,0,0,316500,360.0,0,1,0,358000.0,0,pr,0,2940.0,531,0,2,0,88.40782123,North,0,0,48.0
1,Female,0,type2,p3,1,0,1,326500,360.0,0,1,0,388000.0,0,pr,0,7500.0,619,0,3,1,84.14948454,North-East,0,1,55.0
1,Male,1,type1,p3,1,0,0,116500,360.0,0,0,0,248000.0,0,ir,0,7320.0,732,0,3,1,46.97580645,North,0,0,37.0
1,Female,1,type1,p3,1,0,0,246500,360.0,0,0,0,358000.0,0,pr,0,4620.0,557,0,3,1,68.8547486,central,0,0,33.0
1,Male,0,type2,p4,1,0,1,86500,360.0,0,0,1,158000.0,0,pr,0,2700.0,567,0,4,1,54.74683544,south,0,1,28.0
1,Male,0,type1,p3,1,0,0,266500,360.0,0,0,0,388000.0,0,pr,0,4260.0,878,0,1,1,68.68556701,North,0,0,20.0
0,Female,0,type1,p3,1,0,0,176500,360.0,0,0,0,208000.0,0,pr,0,2460.0,680,0,5,1,84.85576923,south,0,1,59.0
1,Male,0,type1,p4,1,0,0,276500,360.0,0,0,0,358000.0,0,pr,0,4680.0,563,0,2,1,77.23463687,North,0,0,45.0
1,Joint,0,type2,p1,1,0,1,516500,360.0,0,1,0,528000.0,0,pr,0,11520.0,868,1,2,0,97.8219697,central,0,0,40.0
0,Male,0,type2,p4,1,0,1,206500,360.0,0,0,0,228000.0,0,pr,0,5760.0,878,0,4,1,90.57017544,south,0,0,39.0
1,Sex Not Available,1,type1,p3,1,0,0,266500,360.0,0,0,0,318000.0,0,pr,0,4080.0,744,0,3,1,83.80503145,south,0,0,48.0
1,Female,0,type1,p4,1,0,0,346500,360.0,0,0,0,388000.0,0,pr,0,5940.0,644,0,2,0,89.30412371,central,0,0,34.0
1,Female,0,type1,p3,1,0,0,286500,360.0,0,0,0,358000.0,0,pr,0,11400.0,759,1,2,1,80.02793296,North,0,0,7.0
1,Joint,0,type3,p3,1,0,0,486500,360.0,0,0,0,578000.0,0,pr,0,10080.0,862,1,3,0,84.16955017,North,0,0,39.0
1,Male,0,type1,p4,1,0,0,436500,360.0,0,0,0,588000.0,0,pr,0,5820.0,784,0,1,0,74.23469388,south,0,0,42.0
1,Sex Not Available,0,type2,p4,1,0,1,356500,360.0,0,0,0,418000.0,0,pr,0,0.0,791,1,2,1,75.13586957,south,0,1,39.0
1,Sex Not Available,1,type2,p4,1,0,1,276500,360.0,0,0,0,338000.0,0,pr,0,5760.0,682,0,3,1,81.80473373,south,0,0,39.0
1,Female,0,type2,p3,1,0,1,496500,360.0,0,0,0,608000.0,0,pr,0,7200.0,754,0,3,1,81.66118421,North,0,0,53.0
1,Joint,0,type3,p3,1,0,0,546500,360.0,0,0,0,618000.0,0,pr,0,13020.0,787,1,3,0,88.43042071,North,0,0,30.0
1,Sex Not Available,0,type1,p3,1,0,0,266500,360.0,0,0,0,328000.0,0,pr,0,9840.0,573,1,1,1,81.25,south,0,0,31.0
1,Male,1,type1,p4,1,0,0,436500,360.0,0,0,0,648000.0,0,pr,0,7200.0,634,0,4,0,67.36111111,North,0,0,36.0
1,Sex Not Available,0,type1,p4,1,0,0,536500,360.0,0,0,0,768000.0,0,pr,0,7920.0,581,0,2,0,69.85677083,south,0,0,37.0
1,Joint,0,type2,p3,1,0,1,226500,360.0,0,0,0,268000.0,0,pr,0,2880.0,689,1,4,1,84.51492537,North,0,0,59.0
1,Female,1,type1,p4,1,0,0,156500,360.0,0,0,0,188000.0,0,pr,0,3060.0,724,1,3,1,83.24468085,North,0,1,50.0
1,Joint,0,type1,p4,1,0,0,156500,240.0,0,0,0,188000.0,0,pr,0,5520.0,777,1,4,1,83.24468085,central,0,0,38.0
1,Female,0,type1,p3,1,0,0,246500,360.0,0,0,0,448000.0,0,pr,0,6840.0,547,0,5,1,55.02232143,North,0,0,26.0
1,Female,0,type1,p4,1,0,0,486500,360.0,0,0,0,568000.0,0,pr,0,6480.0,625,0,5,0,85.65140845,North,0,1,33.0
1,Joint,0,type3,p3,1,0,0,436500,360.0,0,0,0,498000.0,0,pr,0,3720.0,687,1,5,1,87.65060241,North,0,0,57.0
1,Sex Not Available,0,type1,p3,1,0,0,336500,360.0,0,0,0,518000.0,0,pr,0,7500.0,764,1,4,1,64.96138996,south,0,0,36.0
1,Female,0,type2,p1,1,0,1,36500,300.0,1,0,0,48000.0,0,pr,0,1380.0,864,0,1,1,76.04166667,North,0,1,27.0
0,Male,0,type1,p1,1,0,0,516500,360.0,0,0,0,578000.0,0,pr,0,9180.0,715,0,2,0,89.35986159,North,0,0,34.0
1,Sex Not Available,0,type1,p3,0,1,0,106500,360.0,0,1,0,1108000.0,0,pr,0,11340.0,775,1,4,1,9.611913357,south,0,0,36.0
1,Joint,0,type1,p4,1,0,0,266500,360.0,1,0,0,418000.0,0,pr,0,9420.0,516,1,2,1,63.75598086,North,0,0,30.0
1,Sex Not Available,0,type1,p3,1,0,0,426500,360.0,0,0,0,628000.0,0,pr,0,8580.0,609,1,3,1,67.91401274,south,0,0,41.0
1,Joint,0,type3,p4,1,0,0,436500,360.0,0,0,0,758000.0,0,pr,0,5760.0,803,1,4,1,57.58575198,south,0,0,39.0
1,Sex Not Available,0,type1,p4,1,0,0,186500,300.0,0,1,0,178000.0,0,pr,0,4560.0,640,1,4,1,104.7752809,south,0,1,27.0
1,Female,0,type2,p3,1,0,1,246500,360.0,0,1,0,288000.0,0,pr,0,3240.0,835,0,1,1,85.59027778,North,0,0,56.0
1,Joint,0,type1,p4,1,0,0,216500,360.0,0,0,0,388000.0,0,pr,0,3360.0,664,1,5,1,55.79896907,south,0,0,49.0
1,Joint,0,type1,p4,1,0,0,656500,360.0,0,0,0,778000.0,0,pr,0,8460.0,751,1,1,0,84.38303342,south,0,0,37.0
1,Joint,0,type1,p4,1,0,0,266500,360.0,1,0,0,348000.0,0,pr,0,7020.0,774,1,3,0,76.58045977,North,0,0,43.0
0,Sex Not Available,0,type2,p1,1,0,1,126500,324.0,1,0,0,128000.0,0,pr,0,5760.0,636,1,3,1,98.828125,south,0,1,39.0
1,Female,0,type3,p3,0,0,0,286500,360.0,0,0,0,418000.0,0,pr,0,3780.0,606,1,4,1,75.13586957,south,0,1,39.0
1,Joint,0,type1,p4,1,0,0,106500,360.0,1,0,0,128000.0,0,pr,0,2820.0,783,1,4,0,83.203125,central,0,0,42.0
1,Male,0,type1,p1,1,0,0,336500,360.0,0,0,0,358000.0,0,pr,0,9060.0,770,0,2,1,93.99441341,North,0,0,23.0
1,Joint,0,type1,p4,1,0,0,486500,360.0,0,0,0,678000.0,0,pr,0,13500.0,504,1,2,0,71.75516224,North,0,0,17.0
1,Sex Not Available,0,type2,p3,1,0,1,196500,360.0,0,0,0,268000.0,0,pr,0,5400.0,523,0,3,1,73.32089552,south,0,1,28.0
1,Sex Not Available,0,type3,p4,1,0,0,236500,360.0,0,0,0,268000.0,0,pr,0,5760.0,767,1,4,1,88.24626866,south,0,0,39.0
1,Joint,0,type1,p3,1,0,0,486500,360.0,0,0,0,698000.0,0,pr,0,8820.0,544,1,3,1,69.6991404,North,0,0,37.0
1,Male,1,type1,p4,1,0,0,136500,360.0,0,0,0,218000.0,0,pr,0,2820.0,803,0,1,1,62.6146789,North,0,0,44.0
1,Male,0,type1,p3,1,0,0,116500,360.0,0,1,0,208000.0,0,pr,0,5460.0,760,0,4,1,56.00961538,North,0,0,24.0
1,Female,0,type1,p3,1,0,0,226500,360.0,0,0,0,418000.0,0,pr,0,3720.0,543,1,2,1,75.13586957,North,0,1,39.0
1,Sex Not Available,0,type3,p4,1,0,0,346500,360.0,0,0,0,428000.0,0,pr,0,5760.0,816,1,2,1,80.95794393,south,0,0,39.0
1,Male,0,type2,p1,1,0,1,226500,360.0,1,0,0,228000.0,0,pr,0,3900.0,792,0,1,0,99.34210526,North,0,0,33.0
1,Sex Not Available,0,type1,p4,1,0,0,96500,240.0,0,0,0,418000.0,0,pr,0,2760.0,752,1,3,1,75.13586957,south,0,1,39.0
1,Joint,0,type1,p1,0,0,0,86500,360.0,0,0,0,98000.0,0,pr,0,1920.0,553,0,1,1,88.26530612,North,0,0,38.0
1,Sex Not Available,0,type2,p2,1,0,1,56500,360.0,1,0,0,58000.0,0,pr,0,2400.0,596,0,2,1,97.4137931,south,0,1,37.0
1,Joint,0,type1,p1,1,0,0,636500,360.0,0,0,0,798000.0,0,pr,0,10800.0,637,1,2,0,79.76190476,North,0,0,28.0
1,Joint,0,type3,p3,1,0,0,376500,360.0,0,0,0,428000.0,0,pr,0,5520.0,733,1,3,0,87.96728972,North,0,0,60.0
0,Male,1,type1,p3,1,0,0,336500,360.0,0,0,0,478000.0,0,pr,0,3480.0,511,0,4,1,70.39748954,south,0,0,43.0
1,Female,0,type1,p4,1,0,0,456500,360.0,0,0,0,658000.0,0,pr,0,6000.0,516,0,2,0,69.3768997,central,0,0,36.0
1,Male,0,type1,p3,1,0,0,406500,360.0,0,0,0,528000.0,0,pr,0,5820.0,835,0,3,0,76.98863636,North,0,0,45.0
1,Joint,0,type1,p1,1,0,0,236500,360.0,0,0,0,448000.0,0,pr,0,2400.0,676,1,3,0,52.79017857,North,0,0,49.0
1,Sex Not Available,0,type2,p3,1,0,1,156500,360.0,0,0,0,178000.0,0,pr,0,4680.0,851,0,3,1,87.92134831,south,0,0,15.0
1,Female,0,type1,p1,1,0,0,226500,360.0,0,1,0,418000.0,0,sr,0,2040.0,642,1,3,1,75.13586957,central,0,1,39.0
1,Male,0,type1,p3,1,0,0,456500,360.0,0,0,0,418000.0,0,pr,0,10500.0,686,1,2,0,75.13586957,North,0,1,39.0
0,Joint,1,type1,p1,1,0,0,486500,360.0,0,0,0,658000.0,0,pr,0,8340.0,707,1,1,1,73.93617021,North,0,0,46.0
1,Joint,0,type3,p3,1,0,0,246500,360.0,0,0,0,278000.0,0,pr,0,4920.0,640,1,2,1,88.66906475,North,0,0,29.0
1,Male,0,type1,p3,1,0,0,566500,180.0,0,0,0,818000.0,0,pr,0,9000.0,810,0,2,0,69.25427873,south,0,0,46.0
1,Female,0,type1,p3,1,0,0,156500,360.0,0,0,0,218000.0,0,pr,0,2160.0,828,0,5,1,71.78899083,North,0,0,37.0
1,Sex Not Available,0,type1,p4,1,0,0,366500,360.0,0,0,0,508000.0,0,pr,0,6300.0,593,0,4,1,72.14566929,south,0,0,47.0
0,Joint,0,type1,p1,1,0,0,786500,360.0,0,1,0,988000.0,0,pr,0,27480.0,653,1,3,0,79.60526316,North,0,0,30.0
1,Joint,0,type1,p1,1,0,0,476500,360.0,0,0,0,638000.0,0,pr,0,5880.0,826,1,1,0,74.68652038,North,0,0,45.0
1,Joint,0,type1,p3,1,0,0,216500,360.0,0,1,0,428000.0,0,pr,0,3240.0,769,1,3,0,50.58411215,south,0,0,45.0
1,Male,0,type1,p3,1,0,0,86500,360.0,0,0,0,128000.0,0,pr,0,900.0,621,0,6,1,67.578125,North,0,0,44.0
1,Male,1,type1,p1,1,0,0,66500,180.0,0,0,0,88000.0,0,pr,0,2340.0,873,0,1,1,75.56818182,south,0,0,35.0
0,Sex Not Available,0,type1,p2,1,0,0,146500,360.0,0,0,0,218000.0,0,sr,0,25320.0,677,1,1,1,67.20183486,south,0,1,17.0
1,Joint,0,type1,p4,1,0,0,366500,360.0,0,0,0,778000.0,0,pr,0,6000.0,722,1,5,0,47.10796915,North,0,1,39.0
1,Male,0,type1,p1,1,0,0,156500,360.0,1,0,0,278000.0,0,sr,0,4740.0,865,0,5,1,56.29496403,south,0,0,49.0
1,Male,0,type1,p1,1,0,0,596500,360.0,0,0,0,418000.0,0,pr,0,5820.0,566,1,2,0,75.13586957,central,0,1,39.0
1,Joint,0,type1,p4,1,0,0,446500,360.0,0,0,0,1748000.0,0,pr,0,8640.0,824,1,5,1,25.54347826,North,0,0,38.0
1,Female,0,type1,p3,1,0,0,106500,360.0,0,0,0,238000.0,0,pr,0,1800.0,825,0,4,1,44.74789916,central,0,1,39.0
1,Female,0,type1,p1,1,0,0,116500,360.0,0,0,0,148000.0,0,pr,0,1860.0,696,0,0,1,78.71621622,North,0,0,36.0
1,Joint,0,type3,p4,1,0,0,586500,360.0,0,0,0,688000.0,0,pr,0,5760.0,853,1,2,0,85.24709302,North,0,0,39.0
1,Male,0,type3,p4,1,0,0,276500,360.0,0,0,0,408000.0,0,pr,0,5760.0,780,0,4,1,67.76960784,North,0,0,39.0
1,Joint,0,type1,p3,0,1,0,256500,360.0,0,1,0,2808000.0,0,pr,0,14280.0,735,1,3,1,9.134615385,North,0,0,40.0
1,Joint,0,type2,p4,1,0,1,426500,360.0,0,0,0,498000.0,0,pr,0,4800.0,872,1,2,0,85.64257028,south,0,0,48.0
1,Female,0,type1,p3,1,0,0,646500,360.0,0,0,0,1088000.0,0,pr,0,6120.0,860,0,6,1,59.42095588,North,0,0,44.0
1,Joint,0,type1,p3,1,0,0,286500,360.0,0,0,0,368000.0,0,pr,0,6600.0,567,1,2,0,77.85326087,south,0,0,28.0
1,Female,0,type1,p4,1,0,0,476500,360.0,1,0,0,668000.0,0,pr,0,7440.0,840,0,1,0,71.33233533,south,0,0,48.0
1,Male,0,type1,p4,1,0,0,436500,360.0,0,0,0,998000.0,0,pr,0,12660.0,626,0,3,0,43.73747495,south,0,0,29.0
0,Joint,1,type1,p1,1,0,0,496500,360.0,0,0,0,528000.0,0,pr,0,7500.0,663,1,1,0,94.03409091,central,0,0,49.0
1,Female,0,type1,p1,1,0,0,256500,360.0,0,0,0,458000.0,0,pr,0,4440.0,635,0,4,0,56.00436681,North,0,0,38.0
1,Sex Not Available,0,type1,p3,1,0,0,116500,360.0,0,0,0,418000.0,0,pr,0,1740.0,814,1,6,1,75.13586957,south,0,1,39.0
1,Male,0,type1,p1,1,0,0,136500,360.0,0,0,0,148000.0,0,pr,0,3060.0,898,0,1,1,92.22972973,south,0,0,49.0
1,Female,0,type1,p3,1,0,0,306500,360.0,0,0,0,378000.0,0,pr,0,4140.0,644,0,3,1,81.08465608,North,0,0,37.0
1,Sex Not Available,1,type1,p1,1,0,0,216500,360.0,0,0,0,238000.0,0,pr,0,2460.0,768,0,2,1,90.96638655,south,0,0,48.0
1,Male,0,type2,p1,1,0,1,246500,360.0,0,0,0,418000.0,0,pr,0,2760.0,664,1,2,0,75.13586957,central,0,1,39.0
1,Joint,1,type1,p1,1,0,0,106500,360.0,0,0,0,388000.0,0,sr,0,6600.0,788,1,5,1,27.44845361,North,0,0,33.0
1,Male,1,type1,p1,1,0,0,346500,360.0,1,0,0,418000.0,0,pr,0,7620.0,603,1,5,1,82.89473684,North,0,0,32.0
1,Male,0,type1,p4,1,0,0,316500,360.0,0,0,0,368000.0,0,pr,0,4560.0,869,0,3,1,86.00543478,North,0,0,45.0
1,Female,0,type1,p1,1,0,0,106500,360.0,0,0,0,438000.0,0,pr,0,2160.0,590,1,5,0,24.31506849,North,0,0,49.0
1,Sex Not Available,0,type1,p3,1,0,0,246500,360.0,0,0,0,418000.0,0,pr,0,2220.0,873,0,6,1,58.97129187,south,0,0,44.0
1,Sex Not Available,0,type2,p4,1,0,1,236500,360.0,0,0,0,288000.0,0,pr,0,5160.0,717,1,3,1,82.11805556,south,0,1,49.0
1,Male,0,type1,p4,1,0,0,486500,360.0,0,1,0,1288000.0,0,ir,0,13380.0,707,0,3,0,37.77173913,south,0,0,36.0
1,Female,0,type1,p3,1,0,0,126500,360.0,0,0,0,288000.0,0,pr,0,2640.0,581,0,6,1,43.92361111,North,0,0,38.0
1,Joint,0,type1,p4,1,0,0,236500,360.0,0,0,0,708000.0,0,ir,0,8700.0,684,1,2,0,33.4039548,south,0,0,37.0
1,Sex Not Available,0,type1,p1,1,0,0,366500,180.0,0,0,0,768000.0,0,pr,0,9300.0,730,1,2,1,47.72135417,south,0,0,47.0
1,Sex Not Available,0,type3,p4,1,0,0,706500,360.0,1,0,0,418000.0,0,pr,0,0.0,705,1,4,0,75.13586957,south,0,1,39.0
1,Female,0,type1,p4,1,0,0,166500,324.0,1,0,0,288000.0,0,pr,0,2100.0,712,0,4,1,57.8125,North,0,1,47.0
1,Male,0,type1,p1,1,0,0,436500,360.0,0,0,0,458000.0,0,pr,0,6600.0,741,1,1,0,95.30567686,North,0,0,38.0
1,Joint,1,type3,p3,1,0,0,106500,180.0,0,0,0,248000.0,0,pr,0,4500.0,638,1,5,1,42.94354839,North,0,0,26.0
1,Joint,0,type1,p3,1,0,0,236500,180.0,0,0,0,368000.0,0,pr,0,4740.0,862,1,5,1,64.26630435,North,0,0,44.0
1,Sex Not Available,0,type1,p4,1,0,0,456500,360.0,0,0,0,1018000.0,0,sr,0,10560.0,737,1,5,1,44.84282908,south,0,0,42.0
1,Joint,0,type1,p3,1,0,0,316500,360.0,0,0,0,418000.0,0,pr,0,5340.0,523,1,2,0,75.13586957,North,0,1,39.0
1,Male,0,type1,p2,1,0,0,356500,360.0,0,0,0,578000.0,0,pr,0,15900.0,622,0,2,0,61.67820069,North,0,0,37.0
1,Joint,0,type1,p4,1,0,0,406500,324.0,0,0,0,548000.0,0,pr,0,5520.0,669,1,6,1,74.17883212,North,0,0,38.0
1,Sex Not Available,0,type1,p3,1,0,0,806500,360.0,0,0,0,1188000.0,0,pr,0,9420.0,680,0,2,1,67.88720539,south,0,1,42.0
1,Joint,0,type1,p1,1,0,0,726500,360.0,0,0,0,908000.0,0,pr,0,10620.0,768,1,2,0,80.01101322,North,0,0,37.0
1,Sex Not Available,0,type1,p1,0,0,0,156500,180.0,0,0,0,418000.0,0,pr,0,6600.0,670,1,5,1,75.13586957,south,0,1,39.0
1,Female,0,type1,p3,1,0,0,256500,360.0,1,0,0,358000.0,0,pr,0,2820.0,548,0,4,0,71.64804469,North,0,1,49.0
1,Male,0,type1,p1,1,0,0,416500,360.0,0,0,0,528000.0,0,pr,0,6360.0,714,0,1,0,78.88257576,North,0,0,35.0
1,Male,0,type3,p3,1,0,0,166500,360.0,0,0,0,418000.0,0,pr,0,3180.0,519,1,5,1,75.13586957,North,0,1,39.0
1,Joint,0,type3,p4,1,0,0,346500,360.0,0,0,0,478000.0,0,pr,0,5760.0,782,1,2,0,72.48953975,North,0,0,39.0
1,Sex Not Available,0,type1,p3,1,0,0,426500,180.0,0,0,0,808000.0,0,pr,0,7380.0,808,1,5,1,52.78465347,south,0,0,39.0
1,Female,0,type2,p1,1,0,1,96500,360.0,0,0,0,98000.0,0,pr,0,1800.0,829,0,2,1,98.46938776,North,0,0,33.0
0,Joint,0,type2,p4,1,0,1,726500,360.0,0,0,0,778000.0,0,pr,0,5760.0,730,1,4,0,93.38046272,south,0,0,39.0
1,Sex Not Available,0,type1,p3,1,0,0,406500,360.0,0,1,0,568000.0,0,pr,0,7740.0,595,0,3,1,71.56690141,south,0,0,37.0
1,Male,0,type1,p4,1,0,0,206500,360.0,0,0,0,308000.0,0,pr,0,3900.0,592,0,1,1,67.04545455,North,0,0,36.0
1,Male,1,type1,p2,1,0,0,76500,360.0,0,0,0,88000.0,0,ir,0,6300.0,634,0,3,1,86.93181818,south,0,1,36.0
1,Female,0,type1,p1,1,0,0,376500,360.0,0,0,0,388000.0,0,pr,0,7200.0,833,0,2,0,97.03608247,North,0,0,36.0
1,Joint,0,type3,p3,1,0,0,216500,360.0,0,0,0,238000.0,0,pr,0,4140.0,737,1,5,1,90.96638655,south,0,1,31.0
1,Sex Not Available,0,type1,p3,1,0,0,226500,360.0,0,0,0,288000.0,0,pr,0,4140.0,805,1,5,1,78.64583333,south,0,0,38.0
1,Sex Not Available,0,type1,p3,1,0,0,206500,360.0,0,0,0,358000.0,0,sr,0,7920.0,588,0,2,1,57.68156425,south,0,0,47.0
1,Male,0,type1,p3,1,0,0,366500,360.0,0,0,1,418000.0,0,pr,0,7320.0,541,1,2,1,87.67942584,North,0,1,48.0
1,Joint,0,type1,p4,1,0,0,266500,180.0,0,0,0,3008000.0,0,pr,0,14400.0,535,1,4,0,8.859707447,south,0,0,14.0
1,Female,0,type1,p3,1,0,0,476500,360.0,0,1,0,678000.0,0,pr,0,4140.0,858,0,3,0,70.28023599,south,0,0,45.0
1,Sex Not Available,1,type1,p4,1,0,0,416500,360.0,0,0,0,618000.0,0,pr,0,7500.0,691,0,2,1,67.39482201,south,0,0,24.0
1,Male,0,type1,p4,1,0,0,256500,360.0,0,0,0,298000.0,0,pr,0,6840.0,662,0,2,1,86.0738255,south,0,1,37.0
